transaction_id,account_id,tran_date,settle_date,merchant_id,transaction_type,amount_in_actual_currency,conversion_rate,final_amount,amount_settled
1641,1018,2024-07-30,2024-08-03,2012,Debit,252.35,0.93,234.69,252.35
1642,1035,2024-12-23,2024-12-27,2019,Credit,123.15,0.96,118.22,123.15
1643,1001,2024-08-18,2024-08-20,2010,Debit,205.4,0.95,195.13,205.4
1644,1050,2024-03-20,2024-03-23,2003,Debit,423.74,1.09,461.88,423.74
1645,1080,2024-11-14,2024-11-15,2014,Debit,306.81,1.03,316.01,306.81
1646,1093,2024-02-11,2024-02-14,2001,Debit,48.59,1.06,51.51,48.59
1647,1081,2024-12-05,2024-12-09,2010,Debit,289.28,0.91,263.24,289.28
1648,1026,2024-01-08,2024-01-11,2014,Credit,281.54,0.95,267.46,281.54
1649,1076,2024-12-24,2024-12-28,2004,Credit,174.88,1.01,176.63,174.88
1650,1071,2024-07-29,2024-07-30,2004,Credit,302.89,1.09,330.15,302.89
1651,1028,2024-01-28,2024-01-29,2005,Debit,489.43,1.09,533.48,489.43
1652,1087,2024-02-20,2024-02-21,2018,Credit,26.87,1.03,27.68,26.87
1653,1025,2024-01-23,2024-01-25,2003,Credit,461.73,0.9,415.56,461.73
1654,1092,2024-10-01,2024-10-03,2014,Credit,349.1,1.02,356.08,349.1
1655,1094,2024-07-16,2024-07-20,2003,Debit,97.57,1.04,101.47,97.57
1656,1097,2024-03-18,2024-03-21,2011,Credit,216.39,0.94,203.41,216.39
1657,1029,2024-10-18,2024-10-19,2013,Debit,349.62,0.94,328.64,349.62
1658,1089,2024-06-17,2024-06-20,2003,Debit,20.09,1.06,21.3,20.09
1659,1076,2024-04-07,2024-04-11,2007,Debit,172.7,1.07,184.79,172.7
1660,1062,2024-07-09,2024-07-12,2010,Debit,490.7,0.95,466.16,490.7
1661,1062,2024-09-21,2024-09-25,2014,Debit,443.61,0.96,425.87,443.61
1662,1007,2024-07-03,2024-07-05,2012,Debit,148.14,1.09,161.47,148.14
1663,1026,2024-06-17,2024-06-21,2003,Credit,207.51,0.93,192.98,207.51
1664,1073,2024-11-28,2024-12-02,2016,Debit,12.67,1.04,13.18,12.67
1665,1044,2024-03-11,2024-03-14,2009,Credit,35.27,1.05,37.03,35.27
1666,1036,2024-05-07,2024-05-11,2019,Credit,120.41,1.08,130.04,120.41
1667,1041,2024-09-13,2024-09-16,2010,Credit,54.18,1.05,56.89,54.18
1668,1064,2024-05-15,2024-05-17,2010,Debit,148.2,1.02,151.16,148.2
1669,1001,2024-12-10,2024-12-13,2015,Debit,52.75,1.08,56.97,52.75
1670,1053,2024-03-16,2024-03-17,2020,Debit,277.17,1.05,291.03,277.17
1671,1067,2024-11-21,2024-11-25,2020,Debit,386.26,0.96,370.81,386.26
1672,1016,2024-10-06,2024-10-09,2017,Credit,254.88,1.09,277.82,254.88
1673,1021,2024-11-09,2024-11-13,2002,Credit,168.83,1.01,170.52,168.83
1674,1087,2024-03-20,2024-03-21,2004,Credit,49.98,0.98,48.98,49.98
1675,1061,2024-08-02,2024-08-05,2016,Debit,394.25,0.97,382.42,394.25
1676,1054,2024-04-05,2024-04-09,2008,Debit,199.89,1.07,213.88,199.89
1677,1017,2024-02-12,2024-02-15,2010,Credit,441.41,1.09,481.14,441.41
1678,1002,2024-04-13,2024-04-16,2005,Credit,452.79,1.08,489.01,452.79
1679,1004,2024-08-29,2024-09-02,2007,Credit,397.86,1.02,405.82,397.86
1680,1034,2024-12-20,2024-12-21,2007,Debit,382.45,1.1,420.7,382.45
1681,1086,2024-08-18,2024-08-20,2002,Credit,294.36,1.03,303.19,294.36
1682,1080,2024-08-02,2024-08-03,2014,Credit,89.41,0.96,85.83,89.41
1683,1097,2024-06-22,2024-06-26,2002,Credit,379.82,1.02,387.42,379.82
1684,1005,2024-05-22,2024-05-25,2017,Debit,136.04,1.08,146.92,136.04
1685,1041,2024-08-17,2024-08-18,2020,Debit,270.66,1.06,286.9,270.66
1686,1082,2024-02-22,2024-02-23,2019,Credit,467.15,1.04,485.84,467.15
1687,1057,2024-06-21,2024-06-22,2014,Debit,143.15,0.98,140.29,143.15
1688,1021,2024-01-13,2024-01-16,2018,Credit,276.78,1.07,296.15,276.78
1689,1083,2024-06-08,2024-06-11,2003,Debit,377.53,1.04,392.63,377.53
1690,1019,2024-02-27,2024-03-01,2018,Debit,209.07,1.07,223.7,209.07
1691,1084,2024-01-11,2024-01-13,2005,Credit,239.38,0.9,215.44,239.38
1692,1087,2024-03-23,2024-03-27,2008,Debit,281.48,0.93,261.78,281.48
1693,1039,2024-07-31,2024-08-04,2012,Credit,101.71,1.09,110.86,101.71
1694,1090,2024-07-11,2024-07-15,2017,Credit,328.08,0.92,301.83,328.08
1695,1071,2024-01-02,2024-01-03,2012,Debit,55.69,0.95,52.91,55.69
1696,1033,2024-01-02,2024-01-05,2006,Debit,231.29,0.97,224.35,231.29
1697,1061,2024-03-31,2024-04-01,2013,Credit,237.59,0.93,220.96,237.59
1698,1063,2024-01-19,2024-01-21,2007,Debit,422.44,1.02,430.89,422.44
1699,1052,2024-04-25,2024-04-29,2018,Debit,329.4,1.03,339.28,329.4
1700,1049,2024-06-18,2024-06-19,2015,Credit,291.12,0.98,285.3,291.12
1701,1009,2024-04-25,2024-04-29,2005,Debit,287.23,1.07,307.34,287.23
1702,1019,2024-04-03,2024-04-05,2007,Debit,412.59,0.96,396.09,412.59
1703,1022,2024-10-29,2024-11-02,2018,Credit,407.62,1.09,444.31,407.62
1704,1009,2024-06-29,2024-07-01,2017,Credit,28.21,1.09,30.75,28.21
1705,1054,2024-06-19,2024-06-21,2015,Debit,363.27,0.92,334.21,363.27
1706,1087,2024-11-18,2024-11-19,2014,Debit,272.21,0.91,247.71,272.21
1707,1097,2024-05-02,2024-05-06,2004,Credit,475.81,0.99,471.05,475.81
1708,1029,2024-05-17,2024-05-21,2012,Credit,251.57,0.92,231.44,251.57
1709,1020,2024-09-02,2024-09-04,2020,Credit,376.85,1.09,410.77,376.85
1710,1057,2024-02-16,2024-02-19,2015,Credit,177.58,0.91,161.6,177.58
1711,1099,2024-09-02,2024-09-03,2006,Debit,102.86,1.03,105.95,102.86
1712,1002,2024-06-27,2024-06-29,2003,Debit,154.32,0.97,149.69,154.32
1713,1041,2024-08-21,2024-08-23,2017,Credit,492.43,0.92,453.04,492.43
1714,1037,2024-03-16,2024-03-18,2013,Debit,76.75,0.92,70.61,76.75
1715,1033,2024-05-04,2024-05-06,2019,Debit,270.03,0.97,261.93,270.03
1716,1064,2024-06-01,2024-06-03,2018,Credit,180.07,0.91,163.86,180.07
1717,1023,2024-04-03,2024-04-04,2010,Debit,227.79,0.93,211.84,227.79
1718,1099,2024-09-17,2024-09-18,2014,Credit,389.46,1.09,424.51,389.46
1719,1051,2024-07-06,2024-07-07,2018,Credit,270.13,0.97,262.03,270.13
1720,1001,2024-03-28,2024-04-01,2019,Debit,197.42,0.95,187.55,197.42
1721,1083,2024-03-23,2024-03-26,2005,Credit,480.64,1.01,485.45,480.64
1722,1002,2024-12-21,2024-12-24,2017,Debit,75.51,1.09,82.31,75.51
1723,1060,2024-01-20,2024-01-21,2012,Debit,170.52,1.02,173.93,170.52
1724,1034,2024-11-01,2024-11-05,2013,Debit,74.15,1.02,75.63,74.15
1725,1084,2024-09-26,2024-09-29,2008,Debit,402.8,1.01,406.83,402.8
1726,1093,2024-08-11,2024-08-13,2019,Debit,270.82,1.01,273.53,270.82
1727,1062,2024-01-05,2024-01-07,2004,Debit,258.02,0.93,239.96,258.02
1728,1045,2024-03-16,2024-03-20,2006,Credit,122.58,0.99,121.35,122.58
1729,1058,2024-03-03,2024-03-07,2009,Credit,220.35,0.97,213.74,220.35
1730,1045,2024-12-30,2025-01-02,2005,Debit,206.11,1.07,220.54,206.11
1731,1074,2024-10-13,2024-10-17,2016,Credit,294.59,1.09,321.1,294.59
1732,1021,2024-11-09,2024-11-13,2010,Credit,131.11,1.08,141.6,131.11
1733,1062,2024-12-13,2024-12-17,2002,Credit,58.89,1.04,61.25,58.89
1734,1071,2024-08-03,2024-08-04,2002,Credit,116.64,0.97,113.14,116.64
1735,1008,2024-02-20,2024-02-23,2007,Debit,402.07,1.06,426.19,402.07
1736,1029,2024-03-17,2024-03-19,2008,Debit,498.26,1.1,548.09,498.26
1737,1021,2024-12-15,2024-12-16,2007,Debit,93.42,1.09,101.83,93.42
1738,1040,2024-05-02,2024-05-05,2010,Debit,276.04,0.96,265.0,276.04
1739,1006,2024-06-10,2024-06-11,2006,Debit,292.51,0.9,263.26,292.51
1740,1026,2024-07-02,2024-07-05,2006,Credit,243.12,0.96,233.4,243.12
1741,1004,2024-12-01,2024-12-05,2012,Debit,344.94,1.08,372.54,344.94
1742,1094,2024-09-01,2024-09-05,2007,Credit,214.27,0.93,199.27,214.27
1743,1052,2024-07-30,2024-08-02,2011,Credit,80.92,1.05,84.97,80.92
1744,1076,2024-09-01,2024-09-05,2006,Debit,278.83,1.05,292.77,278.83
1745,1036,2024-05-12,2024-05-13,2003,Debit,194.5,0.93,180.89,194.5
1746,1083,2024-11-25,2024-11-26,2013,Debit,152.32,1.05,159.94,152.32
1747,1076,2024-10-31,2024-11-04,2017,Credit,288.19,1.06,305.48,288.19
1748,1001,2024-10-26,2024-10-30,2015,Credit,308.99,1.05,324.44,308.99
1749,1013,2024-03-04,2024-03-06,2018,Debit,112.29,1.08,121.27,112.29
1750,1070,2024-10-25,2024-10-28,2007,Credit,263.92,1.02,269.2,263.92
1751,1063,2024-03-06,2024-03-07,2010,Debit,84.27,1.01,85.11,84.27
1752,1060,2024-04-05,2024-04-09,2018,Credit,373.08,1.04,388.0,373.08
1753,1071,2024-06-03,2024-06-05,2015,Credit,482.02,0.98,472.38,482.02
1754,1042,2024-01-06,2024-01-07,2017,Credit,350.31,0.99,346.81,350.31
1755,1076,2024-02-18,2024-02-21,2002,Debit,238.75,1.07,255.46,238.75
1756,1041,2024-10-16,2024-10-19,2004,Credit,29.12,1.03,29.99,29.12
1757,1085,2024-01-13,2024-01-17,2018,Credit,206.05,1.1,226.66,206.05
1758,1037,2024-07-05,2024-07-06,2005,Credit,392.5,0.93,365.02,392.5
1759,1078,2024-05-14,2024-05-17,2011,Debit,293.92,0.93,273.35,293.92
1760,1053,2024-06-28,2024-07-01,2002,Debit,260.22,0.95,247.21,260.22
1761,1095,2024-02-20,2024-02-23,2004,Credit,191.39,0.96,183.73,191.39
1762,1042,2024-09-14,2024-09-15,2020,Debit,279.84,0.95,265.85,279.84
1763,1003,2024-03-28,2024-03-30,2003,Credit,11.76,1.02,12.0,11.76
1764,1093,2024-05-27,2024-05-30,2012,Debit,234.2,1.08,252.94,234.2
1765,1041,2024-05-07,2024-05-09,2016,Credit,189.6,0.97,183.91,189.6
1766,1068,2024-02-17,2024-02-18,2019,Credit,46.66,1.05,48.99,46.66
1767,1012,2024-07-02,2024-07-06,2015,Debit,72.9,0.98,71.44,72.9
1768,1024,2024-12-07,2024-12-11,2015,Debit,66.66,0.94,62.66,66.66
1769,1093,2024-07-04,2024-07-07,2006,Credit,186.99,1.04,194.47,186.99
1770,1057,2024-01-26,2024-01-27,2001,Debit,136.66,1.06,144.86,136.66
1771,1067,2024-06-15,2024-06-18,2013,Debit,31.02,1.04,32.26,31.02
1772,1029,2024-11-04,2024-11-07,2012,Debit,130.76,1.04,135.99,130.76
1773,1078,2024-09-05,2024-09-06,2005,Credit,300.39,0.95,285.37,300.39
1774,1010,2024-12-27,2024-12-31,2016,Debit,58.51,1.07,62.61,58.51
1775,1040,2024-10-28,2024-10-31,2003,Debit,238.88,1.06,253.21,238.88
1776,1058,2024-02-02,2024-02-03,2016,Credit,454.92,0.91,413.98,454.92
1777,1080,2024-02-03,2024-02-04,2019,Debit,162.62,1.02,165.87,162.62
1778,1026,2024-07-21,2024-07-22,2007,Debit,408.52,1.0,408.52,408.52
1779,1038,2024-08-08,2024-08-12,2018,Debit,341.16,0.95,324.1,341.16
1780,1060,2024-09-24,2024-09-26,2004,Debit,146.01,1.04,151.85,146.01
1781,1074,2024-02-05,2024-02-06,2008,Debit,130.02,1.09,141.72,130.02
1782,1001,2024-03-15,2024-03-18,2003,Credit,273.6,1.0,273.6,273.6
1783,1064,2024-09-23,2024-09-24,2006,Debit,255.09,1.06,270.4,255.09
1784,1075,2024-07-28,2024-07-30,2011,Credit,384.51,0.97,372.97,384.51
1785,1067,2024-11-08,2024-11-11,2015,Debit,29.72,0.95,28.23,29.72
1786,1023,2024-02-17,2024-02-20,2003,Debit,448.94,1.08,484.86,448.94
1787,1087,2024-11-23,2024-11-26,2006,Credit,476.45,0.93,443.1,476.45
1788,1047,2024-10-18,2024-10-20,2006,Debit,395.98,0.91,360.34,395.98
1789,1076,2024-07-22,2024-07-24,2003,Credit,205.24,0.97,199.08,205.24
1790,1070,2024-11-17,2024-11-20,2010,Credit,231.31,1.01,233.62,231.31
1791,1093,2024-09-16,2024-09-19,2002,Credit,332.96,1.09,362.93,332.96
1792,1011,2024-05-19,2024-05-21,2002,Debit,493.34,0.99,488.41,493.34
1793,1084,2024-09-17,2024-09-19,2015,Credit,393.71,0.93,366.15,393.71
1794,1043,2024-09-01,2024-09-04,2001,Credit,366.94,0.98,359.6,366.94
1795,1016,2024-05-23,2024-05-24,2010,Credit,428.83,1.05,450.27,428.83
1796,1047,2024-05-22,2024-05-23,2003,Debit,109.51,0.97,106.22,109.51
1797,1080,2024-08-06,2024-08-10,2007,Credit,274.79,0.92,252.81,274.79
1798,1092,2024-06-22,2024-06-25,2007,Debit,380.74,0.95,361.7,380.74
1799,1046,2024-02-01,2024-02-02,2001,Debit,258.13,0.93,240.06,258.13
1800,1084,2024-04-29,2024-04-30,2012,Debit,57.43,1.0,57.43,57.43
1801,1095,2024-02-26,2024-02-27,2017,Debit,73.16,1.07,78.28,73.16
1802,1059,2024-03-21,2024-03-23,2011,Debit,449.53,0.9,404.58,449.53
1803,1012,2024-07-21,2024-07-23,2020,Debit,467.12,0.9,420.41,467.12
1804,1096,2024-04-14,2024-04-16,2011,Credit,434.94,0.97,421.89,434.94
1805,1090,2024-04-04,2024-04-05,2007,Debit,293.71,1.04,305.46,293.71
1806,1076,2024-07-29,2024-08-02,2013,Debit,48.73,1.06,51.65,48.73
1807,1046,2024-06-20,2024-06-23,2005,Credit,465.8,1.01,470.46,465.8
1808,1056,2024-01-26,2024-01-27,2016,Debit,319.3,1.02,325.69,319.3
1809,1028,2024-07-02,2024-07-05,2014,Debit,309.8,0.96,297.41,309.8
1810,1023,2024-03-26,2024-03-27,2005,Debit,312.85,1.0,312.85,312.85
1811,1039,2024-07-23,2024-07-26,2004,Debit,88.81,0.95,84.37,88.81
1812,1087,2024-10-17,2024-10-18,2013,Debit,380.27,0.98,372.66,380.27
1813,1010,2024-09-13,2024-09-14,2016,Credit,291.73,1.08,315.07,291.73
1814,1050,2024-10-10,2024-10-11,2002,Credit,298.66,0.92,274.77,298.66
1815,1097,2024-03-25,2024-03-29,2007,Debit,50.52,1.0,50.52,50.52
1816,1031,2024-06-26,2024-06-30,2014,Debit,269.34,0.99,266.65,269.34
1817,1032,2024-01-21,2024-01-22,2004,Credit,188.96,0.98,185.18,188.96
1818,1089,2024-07-06,2024-07-07,2020,Credit,125.87,0.96,120.84,125.87
1819,1078,2024-01-10,2024-01-12,2005,Credit,284.65,1.09,310.27,284.65
1820,1090,2024-03-03,2024-03-05,2020,Credit,114.58,0.91,104.27,114.58
1821,1007,2024-05-21,2024-05-24,2013,Credit,292.69,1.0,292.69,292.69
1822,1082,2024-03-13,2024-03-17,2015,Debit,326.84,0.93,303.96,326.84
1823,1066,2024-02-19,2024-02-20,2007,Credit,431.0,1.05,452.55,431.0
1824,1048,2024-04-23,2024-04-26,2006,Debit,223.6,0.91,203.48,223.6
1825,1041,2024-08-10,2024-08-14,2001,Credit,396.96,1.05,416.81,396.96
1826,1091,2024-09-24,2024-09-25,2006,Credit,380.52,1.02,388.13,380.52
1827,1091,2024-10-28,2024-11-01,2019,Credit,233.32,1.04,242.65,233.32
1828,1039,2024-09-02,2024-09-06,2010,Credit,203.26,0.91,184.97,203.26
1829,1073,2024-01-14,2024-01-18,2007,Debit,134.6,0.99,133.25,134.6
1830,1087,2024-11-20,2024-11-23,2008,Debit,316.69,1.07,338.86,316.69
1831,1045,2024-07-04,2024-07-08,2005,Credit,261.13,0.92,240.24,261.13
1832,1029,2024-09-02,2024-09-05,2015,Credit,77.41,0.96,74.31,77.41
1833,1075,2024-01-04,2024-01-07,2008,Credit,117.27,0.91,106.72,117.27
1834,1051,2024-05-22,2024-05-26,2010,Debit,42.62,0.9,38.36,42.62
1835,1040,2024-05-07,2024-05-11,2002,Credit,111.47,1.08,120.39,111.47
1836,1086,2024-03-22,2024-03-25,2006,Debit,73.99,0.97,71.77,73.99
1837,1036,2024-12-15,2024-12-16,2002,Credit,196.02,0.98,192.1,196.02
1838,1052,2024-06-13,2024-06-16,2016,Credit,108.47,0.99,107.39,108.47
1839,1061,2024-04-26,2024-04-27,2019,Debit,307.8,0.91,280.1,307.8
1840,1036,2024-01-01,2024-01-05,2002,Credit,192.69,0.92,177.27,192.69
1841,1034,2024-06-29,2024-07-02,2005,Credit,206.13,0.91,187.58,206.13
1842,1021,2024-04-02,2024-04-06,2020,Debit,212.14,1.1,233.35,212.14
1843,1076,2024-08-28,2024-08-29,2001,Debit,225.87,1.07,241.68,225.87
1844,1065,2024-01-06,2024-01-07,2009,Credit,88.47,0.92,81.39,88.47
1845,1016,2024-11-06,2024-11-10,2013,Credit,101.46,1.06,107.55,101.46
1846,1029,2024-05-05,2024-05-07,2010,Credit,229.22,0.94,215.47,229.22
1847,1005,2024-08-18,2024-08-21,2012,Debit,449.6,1.07,481.07,449.6
1848,1084,2024-06-18,2024-06-20,2015,Credit,157.36,1.0,157.36,157.36
1849,1019,2024-12-26,2024-12-29,2003,Debit,49.51,1.07,52.98,49.51
1850,1089,2024-01-14,2024-01-17,2007,Credit,417.39,0.97,404.87,417.39
1851,1061,2024-07-15,2024-07-19,2017,Credit,19.52,0.92,17.96,19.52
1852,1083,2024-08-21,2024-08-25,2016,Debit,232.08,0.95,220.48,232.08
1853,1076,2024-01-15,2024-01-17,2014,Credit,164.02,0.91,149.26,164.02
1854,1043,2024-11-21,2024-11-22,2018,Debit,498.93,0.97,483.96,498.93
1855,1053,2024-07-31,2024-08-03,2018,Debit,16.89,0.92,15.54,16.89
1856,1090,2024-05-17,2024-05-18,2019,Credit,477.97,0.97,463.63,477.97
1857,1086,2024-03-27,2024-03-30,2014,Credit,434.71,1.01,439.06,434.71
1858,1071,2024-05-29,2024-06-02,2006,Credit,483.59,1.03,498.1,483.59
1859,1055,2024-01-19,2024-01-23,2013,Debit,13.45,1.1,14.8,13.45
1860,1022,2024-06-30,2024-07-02,2006,Credit,239.6,1.02,244.39,239.6
1861,1045,2024-12-18,2024-12-20,2018,Debit,263.55,0.94,247.74,263.55
1862,1016,2024-12-11,2024-12-13,2014,Debit,163.17,1.01,164.8,163.17
1863,1050,2024-12-27,2024-12-28,2015,Credit,395.94,0.91,360.31,395.94
1864,1062,2024-12-06,2024-12-10,2003,Credit,336.84,0.91,306.52,336.84
1865,1096,2024-07-10,2024-07-12,2017,Debit,250.31,1.07,267.83,250.31
1866,1024,2024-10-06,2024-10-07,2008,Debit,290.51,0.94,273.08,290.51
1867,1032,2024-03-27,2024-03-31,2012,Credit,499.38,0.96,479.4,499.38
1868,1077,2024-07-22,2024-07-24,2008,Debit,454.45,0.98,445.36,454.45
1869,1077,2024-09-03,2024-09-05,2017,Credit,128.92,1.0,128.92,128.92
1870,1073,2024-03-17,2024-03-21,2019,Credit,24.02,0.9,21.62,24.02
1871,1061,2024-02-27,2024-02-28,2003,Credit,10.81,1.02,11.03,10.81
1872,1027,2024-11-09,2024-11-13,2008,Credit,278.81,0.91,253.72,278.81
1873,1065,2024-07-15,2024-07-19,2004,Credit,417.68,1.1,459.45,417.68
1874,1029,2024-08-29,2024-09-02,2014,Debit,99.98,0.98,97.98,99.98
1875,1013,2024-06-12,2024-06-16,2008,Debit,164.46,1.05,172.68,164.46
1876,1085,2024-12-13,2024-12-15,2014,Credit,272.61,1.02,278.06,272.61
1877,1080,2024-06-22,2024-06-26,2011,Debit,79.99,1.09,87.19,79.99
1878,1062,2024-12-21,2024-12-25,2018,Credit,270.08,1.02,275.48,270.08
1879,1018,2024-10-18,2024-10-21,2010,Debit,339.24,0.95,322.28,339.24
1880,1073,2024-12-03,2024-12-06,2007,Debit,35.0,0.98,34.3,35.0
1881,1083,2024-03-22,2024-03-24,2003,Credit,395.45,0.98,387.54,395.45
1882,1025,2024-02-29,2024-03-01,2004,Debit,470.24,0.98,460.84,470.24
1883,1052,2024-09-21,2024-09-23,2001,Debit,250.17,1.04,260.18,250.17
1884,1034,2024-06-27,2024-06-30,2014,Credit,423.17,0.99,418.94,423.17
1885,1096,2024-10-11,2024-10-15,2018,Credit,310.33,0.9,279.3,310.33
1886,1094,2024-07-04,2024-07-06,2011,Credit,419.93,1.01,424.13,419.93
1887,1030,2024-06-05,2024-06-09,2014,Debit,180.62,1.01,182.43,180.62
1888,1079,2024-04-17,2024-04-21,2003,Debit,487.16,1.01,492.03,487.16
1889,1099,2024-11-02,2024-11-05,2002,Debit,369.87,0.92,340.28,369.87
1890,1036,2024-04-05,2024-04-08,2018,Debit,354.3,1.04,368.47,354.3
1891,1043,2024-07-13,2024-07-15,2019,Debit,356.48,1.01,360.04,356.48
1892,1063,2024-11-16,2024-11-18,2002,Credit,455.18,1.08,491.59,455.18
1893,1050,2024-05-18,2024-05-21,2018,Credit,203.06,1.0,203.06,203.06
1894,1077,2024-05-20,2024-05-23,2016,Credit,55.99,0.96,53.75,55.99
1895,1068,2024-11-06,2024-11-09,2008,Debit,323.31,0.96,310.38,323.31
1896,1093,2024-08-10,2024-08-12,2020,Credit,167.81,1.03,172.84,167.81
1897,1096,2024-09-05,2024-09-09,2010,Debit,123.14,1.05,129.3,123.14
1898,1057,2024-06-09,2024-06-13,2012,Debit,311.72,1.08,336.66,311.72
1899,1078,2024-04-28,2024-05-01,2003,Debit,416.89,0.91,379.37,416.89
1900,1097,2024-07-05,2024-07-08,2009,Credit,41.68,0.95,39.6,41.68
1901,1015,2024-09-12,2024-09-14,2011,Credit,93.15,0.9,83.84,93.15
1902,1069,2024-04-19,2024-04-23,2006,Credit,258.85,1.1,284.74,258.85
1903,1087,2024-08-06,2024-08-07,2001,Credit,310.68,0.93,288.93,310.68
1904,1085,2024-05-25,2024-05-26,2004,Debit,379.12,1.03,390.49,379.12
1905,1024,2024-07-24,2024-07-28,2009,Credit,18.29,0.94,17.19,18.29
1906,1077,2024-04-04,2024-04-06,2015,Debit,398.08,1.06,421.96,398.08
1907,1014,2024-01-24,2024-01-28,2012,Credit,283.72,0.99,280.88,283.72
1908,1014,2024-12-25,2024-12-29,2016,Credit,225.72,1.07,241.52,225.72
1909,1092,2024-04-23,2024-04-27,2010,Credit,196.18,0.93,182.45,196.18
1910,1015,2024-11-01,2024-11-05,2006,Debit,488.96,0.94,459.62,488.96
1911,1060,2024-11-08,2024-11-10,2013,Debit,213.26,1.0,213.26,213.26
1912,1089,2024-03-04,2024-03-05,2011,Credit,404.92,1.08,437.31,404.92
1913,1048,2024-12-26,2024-12-28,2009,Credit,349.68,1.08,377.65,349.68
1914,1033,2024-03-21,2024-03-25,2011,Debit,320.94,1.02,327.36,320.94
1915,1050,2024-07-03,2024-07-06,2010,Credit,313.87,1.08,338.98,313.87
1916,1015,2024-04-25,2024-04-29,2016,Debit,55.76,1.08,60.22,55.76
1917,1004,2024-10-19,2024-10-21,2011,Debit,116.93,1.07,125.12,116.93
1918,1057,2024-11-29,2024-12-02,2005,Debit,287.72,1.07,307.86,287.72
1919,1070,2024-07-27,2024-07-29,2017,Debit,26.96,1.09,29.39,26.96
1920,1009,2024-06-11,2024-06-14,2005,Credit,307.2,1.0,307.2,307.2
1921,1064,2024-12-29,2025-01-02,2002,Credit,471.89,1.09,514.36,471.89
1922,1092,2024-05-28,2024-06-01,2004,Debit,434.28,0.96,416.91,434.28
1923,1028,2024-09-12,2024-09-13,2020,Credit,119.32,1.05,125.29,119.32
1924,1024,2024-08-01,2024-08-02,2017,Debit,25.57,1.07,27.36,25.57
1925,1045,2024-10-09,2024-10-12,2014,Credit,159.12,1.06,168.67,159.12
1926,1010,2024-01-26,2024-01-28,2005,Debit,239.9,1.03,247.1,239.9
1927,1098,2024-12-16,2024-12-18,2016,Debit,404.86,1.05,425.1,404.86
1928,1051,2024-06-05,2024-06-09,2011,Debit,186.73,1.03,192.33,186.73
1929,1045,2024-11-20,2024-11-21,2020,Debit,160.63,0.93,149.39,160.63
1930,1020,2024-11-13,2024-11-17,2006,Credit,51.05,1.01,51.56,51.05
1931,1039,2024-01-30,2024-02-03,2020,Debit,343.95,1.06,364.59,343.95
1932,1100,2024-11-28,2024-11-29,2020,Credit,330.14,1.0,330.14,330.14
1933,1068,2024-01-17,2024-01-18,2018,Debit,221.16,0.9,199.04,221.16
1934,1063,2024-01-11,2024-01-14,2017,Debit,490.45,0.95,465.93,490.45
1935,1024,2024-12-27,2024-12-29,2013,Credit,215.46,1.06,228.39,215.46
1936,1015,2024-04-03,2024-04-04,2007,Debit,234.92,1.03,241.97,234.92
1937,1037,2024-07-30,2024-07-31,2006,Debit,115.68,1.04,120.31,115.68
1938,1055,2024-07-08,2024-07-09,2011,Credit,14.74,1.07,15.77,14.74
1939,1045,2024-05-23,2024-05-26,2007,Debit,359.49,1.09,391.84,359.49
1940,1031,2024-07-30,2024-08-02,2001,Debit,141.01,0.95,133.96,141.01
1941,1041,2024-01-04,2024-01-07,2006,Debit,333.23,1.06,353.22,333.23
1942,1041,2024-10-31,2024-11-03,2018,Credit,271.8,0.92,250.06,271.8
1943,1081,2024-11-14,2024-11-16,2008,Debit,302.86,0.98,296.8,302.86
1944,1027,2024-05-31,2024-06-02,2008,Credit,164.43,0.94,154.56,164.43
1945,1012,2024-12-22,2024-12-23,2014,Credit,91.52,1.06,97.01,91.52
1946,1075,2024-07-13,2024-07-17,2013,Debit,340.77,0.97,330.55,340.77
1947,1004,2024-08-19,2024-08-20,2019,Credit,444.63,0.91,404.61,444.63
1948,1034,2024-06-03,2024-06-06,2006,Debit,279.5,0.98,273.91,279.5
1949,1086,2024-07-12,2024-07-15,2017,Credit,108.86,0.92,100.15,108.86
1950,1077,2024-12-02,2024-12-03,2013,Debit,20.66,1.05,21.69,20.66
1951,1100,2024-09-30,2024-10-04,2008,Debit,30.63,1.09,33.39,30.63
1952,1065,2024-11-27,2024-11-30,2018,Credit,89.28,0.97,86.6,89.28
1953,1031,2024-12-16,2024-12-20,2006,Credit,293.3,1.09,319.7,293.3
1954,1060,2024-07-12,2024-07-15,2008,Debit,89.3,1.01,90.19,89.3
1955,1030,2024-01-12,2024-01-16,2011,Credit,20.41,0.91,18.57,20.41
1956,1061,2024-12-15,2024-12-19,2018,Credit,305.16,0.97,296.01,305.16
1957,1043,2024-09-10,2024-09-14,2003,Credit,428.46,1.08,462.74,428.46
1958,1032,2024-12-03,2024-12-06,2006,Credit,406.92,0.99,402.85,406.92
1959,1075,2024-12-14,2024-12-18,2014,Debit,377.13,0.91,343.19,377.13
1960,1042,2024-12-30,2025-01-01,2015,Credit,404.51,0.98,396.42,404.51
1961,1069,2024-01-07,2024-01-09,2004,Credit,264.89,0.94,249.0,264.89
1962,1043,2024-05-13,2024-05-17,2017,Credit,439.38,1.09,478.92,439.38
1963,1031,2024-08-19,2024-08-22,2003,Credit,12.12,1.0,12.12,12.12
1964,1086,2024-08-25,2024-08-29,2015,Debit,24.01,0.96,23.05,24.01
